~,Tail,Head,Capacity (veh/h),Length,Free Flow Time,B,Power,Speed,Toll ,Type,;
,222091,335596,34635,1.926137,2.222466,0.92,2.3,55,0,2,
,22309,235817,2400000,1.890753,4.537808,0.8,2.3,25,0,2,
,22309,221936,2400000,1.017176,2.441223,0.8,2.3,25,0,2,
,22309,235816,2400000,1.534755,3.683411,0.8,2.3,25,0,2,
,201850,201848,31581,3.979063,4.591227,1.881291,2,55,0,2,
,235996,222013,31581,1.020568,1.177578,0.92,2.3,55,0,2,
,222171,222172,85679,2.322483,2.78698,0.8,2.3,55,0,2,
,201902,221686,33129,3.333018,3.999621,0.92,2.3,55,0,2,
,22304,210831,2400000,4.684616,11.243077,0.8,2.3,25,0,2,
,201903,235992,31581,1.604731,1.925677,0.92,2.3,55,0,2,
,221713,221591,96330,3.098801,2.860432,0.12,3.2,60,0,2,
,221588,22230,2400000,1.531361,3.675267,0.8,2.3,25,0,2,
,22314,221646,2400000,4.92765,11.826361,0.8,2.3,25,0,2,
,235975,22311,2400000,3.195317,7.668761,0.8,2.3,25,0,2,
,22419,235865,2400000,2.866394,6.879346,0.8,2.3,25,0,2,
,221814,221845,44854,3.393992,3.916145,0.8,2.3,55,0,2,
,221825,221854,145420,0.986513,0.89683,0.12,3.2,60,0,2,
,210826,221859,31581,2.820782,3.254749,1.572944,2,55,0,2,
,222251,22308,2400000,1.584015,3.801636,0.8,2.3,25,0,2,
,222251,335700,89708,2.671611,3.082628,0.8,2.3,55,0,2,
,222299,222302,98330,1.780948,0,0.12,3.2,0,1,2,
,235988,23778,2400000,2.392594,5.742225,0.8,2.3,25,0,2,
,201900,222316,33129,2.24454,2.589854,1.881291,2,55,0,2,
,22305,222280,2400000,1.980386,4.752927,0.8,2.3,25,0,2,
,201903,210829,31581,1.294364,2.426932,1.881291,2,35,0,2,
,222330,235985,31581,3.087886,3.562945,0.92,2.3,55,0,2,
,23779,222333,2400000,6.091169,14.618806,0.8,2.3,25,0,2,
,238470,222282,31581,6.705424,7.737028,0.92,2.3,55,0,2,
,21102,222373,2400000,2.919092,5.838184,0.8,2.3,30,0,2,
,222269,222374,31581,4.243889,4.896795,1.881291,2,55,0,2,
,222272,222374,31581,2.31831,2.674973,1.881291,2,55,0,2,
,222272,216018,31581,3.10677,3.2139,0.8,2.3,55,0,2,
,235986,22301,2400000,4.055181,9.732433,0.8,2.3,25,0,2,
,235928,221597,34913,6.250377,10.714931,0.8,2.3,35,0,2,
,222180,222181,33017,2.783349,3.211556,0.92,2.3,55,0,2,
,235907,21767,2400000,2.490806,5.977933,0.8,2.3,25,0,2,
,223041,21752,2400000,5.181501,10.363003,0.8,2.3,30,0,2,
,202338,202800,31581,3.924203,4.527927,0.92,2.3,55,0,2,
,215950,215949,31581,6.153218,7.099867,0.92,2.3,55,0,2,
,215952,215953,31581,5.985823,5.360438,0.92,2.3,70,0,2,
,215958,215957,31581,3.161083,3.270085,0.8,2.3,55,0,2,
,215958,21105,2400000,3.86465,7.7293,0.8,2.3,30,0,2,
,215959,215960,31581,3.764971,4.517965,1.881291,2,45,0,2,
,236053,215963,31581,4.083734,4.90048,0.92,2.3,45,0,2,
,21691,222013,2400000,2.035031,4.884075,0.8,2.3,25,0,2,
,235993,222018,31581,2.000955,2.069953,0.92,2.3,55,0,2,
,316052,335598,85679,1.694866,2.03384,0.8,2.3,55,0,2,
,316052,201573,0,5.369296,0,0.12,3.2,0,1,2,
,221687,222285,0,16.961584,0,0.12,3.2,0,1,2,
,222048,221943,0,5.706057,0,0.12,3.2,0,1,2,
,222586,215629,42840,5.581756,5.77423,1.12,2,55,0,2,
,215747,215748,31581,7.958117,9.549741,0.92,2.3,45,0,2,
,215596,215595,31581,1.129155,0.928072,0.92,2.3,70,0,2,
,215593,21078,2400000,6.326201,12.652402,0.8,2.3,30,0,2,
,236050,222561,44251,7.783551,6.397439,1.12,2,70,0,2,
,215659,215658,31581,1.686897,1.745066,1.881291,2,55,0,2,
,215665,215666,31581,0.429455,0.515346,0.8,2.3,45,0,2,
,236021,215734,31581,3.384139,3.500833,1.881291,2,55,0,2,
,21640,215737,2400000,6.46759,12.935181,0.8,2.3,30,0,2,
,222623,215737,85679,2.526746,2.613875,1.12,2,55,0,2,
,222624,215737,0,3.255406,0,0.92,2.3,55,0,2,
,236131,215594,66259,4.431536,4.584347,0.8,2.3,55,0,2,
,236039,21078,2400000,4.619106,9.238212,0.8,2.3,30,0,2,
,236050,21100,2400000,7.238255,14.47651,0.8,2.3,30,0,2,
,236040,21082,2400000,9.127217,18.254435,0.8,2.3,30,0,2,
,222416,221957,33457,0.831923,0.683772,1.572944,2,70,0,2,
,222420,221963,44251,0.336773,0.280644,1.12,2,70,0,2,
,21082,221968,2400000,5.362168,10.724337,0.8,2.3,30,0,2,
,222421,221968,44251,6.147965,5.053122,0.8,2.3,70,0,2,
,222546,222028,31581,7.309398,7.561446,1.572944,2,55,0,2,
,236051,21100,2400000,10.935103,21.870207,0.8,2.3,30,0,2,
,222543,222022,33129,7.087271,7.33166,0.92,2.3,55,0,2,
,222421,222612,31581,0.396935,0.410623,0.92,2.3,55,0,2,
,222421,222561,44251,0.511787,0.420647,1.12,2,70,0,2,
,236053,21102,2400000,1.037994,2.075988,0.8,2.3,30,0,2,
,221961,221960,44251,0.27916,0.265867,0.8,2.3,60,0,2,
,221965,21084,2400000,0.830509,1.661018,0.8,2.3,30,0,2,
,221965,221968,44251,2.251497,1.876248,0.8,2.3,70,0,2,
,222438,221969,31581,4.533296,4.77189,1.881291,2,55,0,2,
,222449,221972,42840,2.938889,3.04023,0.8,2.3,55,0,2,
,222449,221975,31581,4.589523,5.507427,1.881291,2,45,0,2,
,222496,221635,31581,4.341047,4.490738,0.92,2.3,55,0,2,
,222466,215664,33129,4.751523,4.915369,0.8,2.3,55,0,2,
,222492,236013,31581,4.715819,4.878433,0.92,2.3,55,0,2,
,222598,215647,31581,4.361442,4.511836,0.92,2.3,55,0,2,
,21086,215629,2400000,3.628775,7.25755,0.8,2.3,30,0,2,
,222521,215651,31581,4.275634,5.130761,0.92,2.3,45,0,2,
,215607,215608,31581,2.006169,2.075347,0.92,2.3,55,0,2,
,215617,215619,31581,1.450125,1.500129,1.881291,2,55,0,2,
,215618,215620,33457,0.703661,0.578351,0.8,2.3,70,0,2,
,214761,215621,33129,4.183769,3.438715,1.881291,2,70,0,2,
,211248,211249,33129,2.786132,2.289972,0.92,2.3,70,0,2,
,21080,236036,2400000,12.622746,25.245493,0.8,2.3,30,0,2,
,222498,222497,33129,3.252242,3.5479,0.8,2.3,55,0,2,
,222471,222513,31581,3.282363,3.58076,0.92,2.3,55,0,2,
,222469,222470,33457,0.325641,0.355245,0.8,2.3,55,0,2,
,222481,222480,31581,1.885927,2.057375,0.92,2.3,55,0,2,
,215577,222480,31581,3.824625,4.172318,0.92,2.3,55,0,2,
,222483,222482,33129,6.926529,7.165375,1.572944,2,55,0,2,
,222522,222485,31581,0.29445,0.304603,0.92,2.3,55,0,2,
,222523,222524,33129,6.199903,7.439883,1.572944,2,45,0,2,
,236038,21079,2400000,5.064661,10.129321,0.8,2.3,30,0,2,
,222642,222589,31581,4.100342,4.241734,0.92,2.3,55,0,2,
,222651,222529,31581,0.28105,0.290741,0.92,2.3,55,0,2,
,236037,21080,2400000,1.887841,3.775681,0.8,2.3,30,0,2,
,222533,222532,31581,0.778238,0.805074,0.92,2.3,55,0,2,
,215542,222539,31581,2.150187,2.224331,0.92,2.3,55,0,2,
,21080,222480,2400000,5.660099,11.320197,0.8,2.3,30,0,2,
,21080,236035,2400000,9.941827,19.883654,0.8,2.3,30,0,2,
,236872,20766,2400000,9.293381,18.586761,0.8,2.3,30,0,2,
,211240,20766,2400000,5.029843,10.059687,0.8,2.3,30,0,2,
,236876,236871,66259,8.908787,10.690544,0.8,2.3,45,0,2,
,211245,236879,31581,6.021266,4.948986,0.92,2.3,70,0,2,
,211240,211246,31581,9.211189,9.528817,0.92,2.3,55,0,2,
,236872,211242,33129,8.240042,7.847659,1.881291,2,60,0,2,
,211252,211253,31581,2.363543,2.445044,0.92,2.3,55,0,2,
,211251,222640,31581,2.088168,2.505802,1.881291,2,45,0,2,
,211254,222643,31581,4.733424,5.680109,1.881291,2,45,0,2,
,222639,222644,31581,1.523697,1.576238,0.92,2.3,55,0,2,
,211240,211243,31581,2.693423,2.786299,0.92,2.3,55,0,2,
,211243,211245,31581,0.363633,0.376172,0.92,2.3,55,0,2,
,20764,211242,2400000,2.674887,5.349773,0.8,2.3,30,0,2,
,20764,236879,2400000,5.207319,10.414638,0.8,2.3,30,0,2,
,211248,211252,31581,3.248073,3.360075,1.881291,2,55,0,2,
,211242,211248,33129,1.447682,1.189876,1.881291,2,70,0,2,
,236879,211247,31581,1.870963,1.537778,0.92,2.3,70,0,2,
,211250,211251,31581,1.555852,1.867023,0.92,2.3,45,0,2,
,211247,211250,31581,0.271622,0.223251,0.92,2.3,70,0,2,
,236871,211244,66259,3.323105,3.987726,1.572944,2,45,0,2,
,222632,222633,31581,0.745465,0.612711,0.92,2.3,70,0,2,
,211254,236038,31581,1.284469,1.328761,0.92,2.3,55,0,2,
,20766,236871,2400000,2.511636,5.023273,0.8,2.3,30,0,2,
,211246,211254,31581,0.731295,0.756512,1.881291,2,55,0,2,
,211258,222630,31581,0.366805,0.301484,0.92,2.3,70,0,2,
,211244,211256,31581,0.803769,0.660632,0.92,2.3,70,0,2,
,211257,211259,66259,0.149074,0.154214,0.8,2.3,55,0,2,
,211255,211257,33129,0.371116,0.445339,0.8,2.3,45,0,2,
,211244,211255,33129,0.015375,0.01845,1.572944,2,45,0,2,
,211256,211258,31581,0.206759,0.169939,0.92,2.3,70,0,2,
,211259,222523,66259,0.176894,0.182994,0.8,2.3,55,0,2,
,222631,222630,31581,1.814422,1.491305,0.92,2.3,70,0,2,
,222632,222631,31581,0.390025,0.320569,0.92,2.3,70,0,2,
,222636,222638,31581,1.283337,1.054798,0.92,2.3,70,0,2,
,222635,222636,31581,0.919915,0.756095,0.92,2.3,70,0,2,
,222633,222634,31581,0.191319,0.157248,0.92,2.3,70,0,2,
,222634,222635,31581,0.165457,0.135992,0.92,2.3,70,0,2,
,222638,222639,31581,1.304924,1.072541,1.881291,2,70,0,2,
,222637,222639,31581,0.134405,0.139039,1.881291,2,55,0,2,
,236038,222637,31581,0.046032,0.047619,0.92,2.3,55,0,2,
,222642,215535,31581,3.834452,3.966675,0.92,2.3,55,0,2,
,222647,215537,31581,0.43478,0.449773,0.92,2.3,55,0,2,
,215534,215538,31581,1.390459,1.438406,1.881291,2,55,0,2,
,211253,222641,31581,0.690679,0.714496,0.92,2.3,55,0,2,
,222641,222640,31581,0.110345,0.11415,1.881291,2,55,0,2,
,222640,222642,31581,0.021926,0.022682,1.881291,2,55,0,2,
,222643,222645,31581,0.469716,0.485913,0.92,2.3,55,0,2,
,222645,222646,31581,0.712196,0.736754,0.92,2.3,55,0,2,
,222646,222647,31581,0.346269,0.358209,0.92,2.3,55,0,2,
,222649,222650,31581,0.489071,0.505936,0.92,2.3,55,0,2,
,222644,222648,31581,0.084873,0.0878,0.92,2.3,55,0,2,
,222648,222649,31581,0.582724,0.602818,0.92,2.3,55,0,2,
,222650,222651,31581,0.88003,0.910376,0.92,2.3,55,0,2,
,222653,215533,31581,0.319632,0.330654,0.92,2.3,55,0,2,
,222652,222653,31581,0.309894,0.32058,0.92,2.3,55,0,2,
,222533,222652,31581,0.106548,0.110222,0.92,2.3,55,0,2,
,215534,215533,31581,0.175005,0.18104,0.92,2.3,55,0,2,
,215536,236037,31581,1.183728,1.224546,0.92,2.3,55,0,2,
,215535,215536,31581,0.567854,0.587435,0.92,2.3,55,0,2,
,215539,215540,31581,1.02317,1.058452,1.881291,2,55,0,2,
,215540,215541,31581,0.734366,0.759689,1.881291,2,55,0,2,
,215537,215538,31581,0.359414,0.371808,1.881291,2,55,0,2,
,215538,215539,31581,0.019969,0.020657,0.92,2.3,55,0,2,
,236037,215540,31581,0.054416,0.056292,0.92,2.3,55,0,2,
,215541,215542,31581,0.191643,0.198251,0.92,2.3,55,0,2,
,215550,215552,31581,3.924983,4.70998,1.881291,2,45,0,2,
,215553,215556,31581,3.403822,3.521195,1.881291,2,55,0,2,
,215552,215556,33129,3.614788,3.739435,1.572944,2,55,0,2,
,222585,222587,31581,6.478127,7.773753,1.881291,2,45,0,2,
,215555,222588,31581,4.753126,4.917027,0.92,2.3,55,0,2,
,215555,21085,2400000,2.436925,4.873849,0.8,2.3,30,0,2,
,215556,222587,31581,3.289792,3.403233,1.881291,2,55,0,2,
,222483,222519,31581,2.846423,2.944576,1.881291,2,55,0,2,
,215547,215548,0,6.38491,0,0.92,2.3,55,0,2,
,215544,215545,0,1.942325,0,1.881291,2,55,0,2,
,215544,215546,31581,2.106666,2.179309,0.92,2.3,55,0,2,
,215543,236894,33129,4.833457,3.972705,0.92,2.3,70,0,2,
,211249,215543,33129,3.472512,2.85412,1.881291,2,70,0,2,
,215543,215544,31581,0.526271,0.544419,1.881291,2,55,0,2,
,215545,215547,0,0.308042,0,0.92,2.3,55,0,2,
,215550,215551,31581,1.036177,1.071907,0.92,2.3,55,0,2,
,215549,215550,31581,2.119478,2.192564,1.881291,2,55,0,2,
,215546,215549,31581,0.040143,0.041527,0.92,2.3,55,0,2,
,215553,215554,31581,1.283371,1.327626,1.881291,2,55,0,2,
,215551,215553,31581,0.017846,0.018461,1.881291,2,55,0,2,
,215554,215555,31581,0.29017,0.300176,0.92,2.3,55,0,2,
,236893,215552,33129,3.008071,3.111797,0.8,2.3,55,0,2,
,238297,48093,4800000,2.963488,3.951318,0.8,2.3,45,0,2,
,214758,222586,42840,3.908607,4.043386,1.12,2,55,0,2,
,214761,222586,0,6.134847,0,1.881291,2,55,0,2,
,215561,215562,31581,0.502266,0.519585,0.92,2.3,55,0,2,
,214758,215557,31581,0.836666,0.865517,0.92,2.3,55,0,2,
,215558,215559,31581,0.226872,0.234696,0.92,2.3,55,0,2,
,215559,215560,31581,0.333485,0.344984,0.92,2.3,55,0,2,
,215557,215558,31581,0.083098,0.085964,0.92,2.3,55,0,2,
,215560,215561,31581,0.199472,0.206351,0.92,2.3,55,0,2,
,222584,222585,31581,0.845712,0.874874,0.92,2.3,55,0,2,
,215562,215563,31581,0.122687,0.126918,0.92,2.3,55,0,2,
,215563,222584,31581,0.155321,0.160677,0.92,2.3,55,0,2,
,48093,21090,4800000,2.07667,2.768893,0.8,2.3,45,0,2,
,48093,214761,4800000,0.996352,1.32847,0.8,2.3,45,0,2,
,214761,21090,2400000,2.790416,5.580832,0.8,2.3,30,0,2,
,21090,222586,2400000,1.184521,2.369041,0.8,2.3,30,0,2,
,215548,222588,31581,3.127922,3.235781,1.881291,2,55,0,2,
,21085,222483,2400000,5.074338,10.148677,0.8,2.3,30,0,2,
,222588,222483,31581,6.10519,8.140253,1.881291,2,40,0,2,
,222591,222483,33129,3.676682,3.803464,1.572944,2,55,0,2,
,222589,215548,31581,0.529162,0.547409,1.881291,2,55,0,2,
,222590,222591,33129,0.346763,0.35872,1.572944,2,55,0,2,
,222590,222591,33129,0.346763,0.35872,1.572944,2,55,0,2,
,215556,222590,33129,1.506639,1.558592,1.572944,2,55,0,2,
,222588,222592,31581,2.405655,2.488608,1.881291,2,55,0,2,
,222594,222595,31581,0.333023,0.344506,0.92,2.3,55,0,2,
,222594,222593,31581,0.150614,0.155807,0.92,2.3,55,0,2,
,222481,222593,31581,0.108387,0.112125,0.92,2.3,55,0,2,
,222592,222595,31581,0.529807,0.548077,0.92,2.3,55,0,2,
,222596,222519,31581,4.76533,4.53841,1.881291,2,60,0,2,
,236888,222597,31581,2.363954,2.44547,0.92,2.3,55,0,2,
,222519,222520,31581,3.609499,3.733965,1.881291,2,55,0,2,
,21086,222520,2400000,4.317782,8.635564,0.8,2.3,30,0,2,
,222596,236888,31581,1.058721,1.095228,0.92,2.3,55,0,2,
,222587,222596,31581,0.635023,0.65692,1.881291,2,55,0,2,
,222597,222598,31581,0.071423,0.073885,0.92,2.3,55,0,2,
,222521,222520,31581,1.404202,1.452623,0.92,2.3,55,0,2,
,222520,222522,31581,0.628175,0.649836,1.881291,2,55,0,2,
,215575,215579,31581,1.654472,1.711522,0.92,2.3,55,0,2,
,215580,215581,31581,2.395963,2.478583,0.92,2.3,55,0,2,
,215585,215584,66259,1.647466,1.704275,0.8,2.3,55,0,2,
,215590,215591,66915,3.389477,2.785871,0.8,2.3,70,0,2,
,215598,236039,31581,3.16093,3.793116,1.881291,2,45,0,2,
,21079,215567,2400000,4.41133,8.822659,0.8,2.3,30,0,2,
,21079,215590,2400000,6.68146,13.36292,0.8,2.3,30,0,2,
,222528,215566,31581,2.763845,2.271654,1.881291,2,70,0,2,
,215574,215573,31581,0.697586,0.721641,0.92,2.3,55,0,2,
,215593,222663,31581,2.189807,2.265318,0.92,2.3,55,0,2,
,222524,222525,31581,2.768279,2.275298,0.92,2.3,70,0,2,
,21079,222528,2400000,3.939197,7.878395,0.8,2.3,30,0,2,
,222524,215585,66259,1.444082,1.732898,1.572944,2,45,0,2,
,222526,222528,31581,2.028787,1.667496,0.92,2.3,70,0,2,
,222527,222525,31581,0.804142,0.660939,0.92,2.3,70,0,2,
,222527,222526,31581,0.151006,0.124115,0.92,2.3,70,0,2,
,222530,21080,2400000,2.168034,4.336068,0.8,2.3,30,0,2,
,222536,215567,31581,1.835496,1.898789,0.92,2.3,55,0,2,
,222538,222541,31581,3.706214,4.447457,1.881291,2,45,0,2,
,215564,215565,31581,0.376235,0.389209,0.92,2.3,55,0,2,
,215568,215569,31581,0.789579,0.816806,0.92,2.3,55,0,2,
,215571,215575,31581,2.03579,2.10599,0.92,2.3,55,0,2,
,222529,222530,31581,1.57115,1.625327,1.881291,2,55,0,2,
,222534,222535,31581,0.700053,0.724193,0.92,2.3,55,0,2,
,222531,222530,31581,0.636926,0.658889,0.92,2.3,55,0,2,
,222532,222531,31581,0.150424,0.155611,0.92,2.3,55,0,2,
,222530,222534,31581,0.111,0.114828,1.881291,2,55,0,2,
,222538,215568,31581,1.470141,1.520836,0.92,2.3,55,0,2,
,222538,222536,31581,0.971629,1.005134,1.881291,2,55,0,2,
,222535,222537,31581,0.053015,0.054843,0.92,2.3,55,0,2,
,222537,222538,31581,0.027018,0.02795,0.92,2.3,55,0,2,
,222539,222540,31581,0.394364,0.407962,0.92,2.3,55,0,2,
,222540,222541,31581,0.938333,0.970689,1.881291,2,55,0,2,
,21080,222539,2400000,2.249604,4.499209,0.8,2.3,30,0,2,
,222541,215564,31581,0.683034,0.706587,0.92,2.3,55,0,2,
,215567,215566,31581,2.788882,2.88505,0.92,2.3,55,0,2,
,215570,215571,31581,0.85876,0.888373,0.92,2.3,55,0,2,
,215569,215570,31581,0.614765,0.635963,0.92,2.3,55,0,2,
,215572,215574,31581,0.241739,0.250075,0.92,2.3,55,0,2,
,215566,215572,31581,0.480148,0.496704,1.881291,2,55,0,2,
,215578,215580,31581,0.674414,0.69767,0.92,2.3,55,0,2,
,215565,215578,31581,1.95993,2.027514,1.881291,2,55,0,2,
,215576,215578,31581,1.155017,1.194845,0.92,2.3,55,0,2,
,215577,215576,31581,0.402824,0.416715,0.92,2.3,55,0,2,
,215588,215590,66915,2.004543,1.64757,0.8,2.3,70,0,2,
,215587,236131,66259,5.820508,6.021214,1.572944,2,55,0,2,
,215592,215598,31581,1.458148,1.508429,0.92,2.3,55,0,2,
,215584,215588,66915,2.481275,2.039404,0.8,2.3,70,0,2,
,215586,215587,33129,0.273943,0.328731,0.8,2.3,45,0,2,
,215583,215584,33457,0.086014,0.070697,1.572944,2,70,0,2,
,215584,215586,33129,0.090941,0.109129,1.572944,2,45,0,2,
,215592,215593,31581,0.747748,0.773533,0.92,2.3,55,0,2,
,215600,222655,31581,0.635316,0.522178,0.92,2.3,70,0,2,
,215597,215599,31581,0.504279,0.521668,0.92,2.3,55,0,2,
,215597,215598,31581,0.028857,0.029852,1.881291,2,55,0,2,
,215599,215600,31581,0.640155,0.526155,0.92,2.3,70,0,2,
,222655,222654,31581,1.318848,1.083984,0.92,2.3,70,0,2,
,222657,222654,31581,0.428242,0.35198,0.92,2.3,70,0,2,
,215596,222656,31581,0.191165,0.157122,0.92,2.3,70,0,2,
,222656,222657,31581,0.030172,0.024799,0.92,2.3,70,0,2,
,215659,222474,31581,3.008275,3.112008,0.92,2.3,55,0,2,
,222465,222478,31581,0.302004,0.385537,0.8,2.3,45,0,2,
,21077,222479,2400000,1.255192,2.510384,0.8,2.3,30,0,2,
,222661,222662,66915,0.654959,0.538322,0.8,2.3,70,0,2,
,222666,222673,31581,2.659523,2.75123,1.881291,2,55,0,2,
,222673,222477,31581,1.032473,1.068075,1.881291,2,55,0,2,
,222659,222660,33457,3.65651,3.005351,0.8,2.3,70,0,2,
,222663,222664,31581,2.599693,2.689337,0.92,2.3,55,0,2,
,222658,222659,31581,0.491455,0.508402,0.92,2.3,55,0,2,
,215573,222658,31581,0.213984,0.221362,0.92,2.3,55,0,2,
,215591,222659,33457,0.049072,0.040333,1.572944,2,70,0,2,
,222660,222661,66915,0.268781,0.220916,0.8,2.3,70,0,2,
,222667,222665,31581,0.125388,0.129712,0.92,2.3,55,0,2,
,222667,222664,31581,0.415288,0.429608,0.92,2.3,55,0,2,
,222665,222666,31581,0.02732,0.028262,0.92,2.3,55,0,2,
,215579,222669,31581,2.294299,2.373412,1.881291,2,55,0,2,
,222670,222671,31581,0.290289,0.300299,0.92,2.3,55,0,2,
,222668,222672,33457,1.763523,1.824335,0.8,2.3,55,0,2,
,222672,222675,33457,0.773074,0.843353,0.8,2.3,55,0,2,
,222673,222463,31581,1.479295,1.613776,1.881291,2,55,0,2,
,222662,222668,66915,0.147899,0.152999,0.8,2.3,55,0,2,
,222669,215581,31581,0.387253,0.400606,0.92,2.3,55,0,2,
,222669,222670,31581,0.319055,0.330057,1.881291,2,55,0,2,
,222671,222674,31581,0.130782,0.135291,0.92,2.3,55,0,2,
,222676,222467,33457,0.619888,0.676241,1.572944,2,55,0,2,
,222498,222467,33129,0.469369,0.512039,1.572944,2,55,0,2,
,222462,48193,4800000,0.333111,0.444148,0.8,2.3,45,0,2,
,222463,222467,33129,0.262306,0.286152,1.572944,2,55,0,2,
,222675,222676,33457,0.120248,0.13118,0.8,2.3,55,0,2,
,222674,222498,31581,0.431147,0.470342,1.881291,2,55,0,2,
,222463,222462,33129,0.550785,0.600856,1.572944,2,55,0,2,
,222466,222465,33129,0.102978,0.112339,1.572944,2,55,0,2,
,222464,222465,33129,0.029056,0.031698,1.572944,2,55,0,2,
,222462,222464,33129,0.051267,0.055928,0.8,2.3,55,0,2,
,21077,222471,2400000,0.332544,0.665089,0.8,2.3,30,0,2,
,222469,222471,31581,0.480972,0.524697,1.881291,2,55,0,2,
,222467,222468,33457,0.710179,0.774741,0.8,2.3,55,0,2,
,222468,222469,33457,0.098522,0.107478,1.572944,2,55,0,2,
,21077,48193,4800000,0.328972,0.43863,0.8,2.3,45,0,2,
,236039,222472,31581,2.005571,2.560304,0.92,2.3,45,0,2,
,222472,222473,31581,1.150205,1.25477,0.92,2.3,55,0,2,
,222473,215659,31581,0.911897,0.994797,1.881291,2,55,0,2,
,222479,215665,31581,3.060753,3.672904,0.8,2.3,45,0,2,
,222476,222477,31581,0.93234,0.96449,0.92,2.3,55,0,2,
,222475,222476,31581,0.30401,0.314493,0.92,2.3,55,0,2,
,222475,222474,31581,0.263919,0.27302,0.92,2.3,55,0,2,
,222478,222479,31581,0.731118,0.933343,0.8,2.3,45,0,2,
,222511,222512,33457,0.776655,0.803437,0.8,2.3,55,0,2,
,236040,215604,31581,5.087575,6.10509,1.881291,2,45,0,2,
,222510,222516,0,0.461684,0,0.92,2.3,0,0,2,
,222489,222518,0,0.90209,0,0.92,2.3,55,0,2,
,222482,236035,33129,5.985199,6.191586,0.8,2.3,55,0,2,
,222490,222491,0,0.853346,0,1.881291,2,55,0,2,
,222493,222491,31581,0.188316,0.19481,1.881291,2,55,0,2,
,222485,222486,31581,6.4417,6.663828,0.92,2.3,55,0,2,
,222487,222488,31581,0.868763,0.89872,0.92,2.3,55,0,2,
,222485,21088,2400000,2.562418,5.124835,0.8,2.3,30,0,2,
,222489,222490,0,0.846555,0,0.92,2.3,55,0,2,
,222486,222487,31581,0.117021,0.121056,0.92,2.3,55,0,2,
,222488,222493,31581,1.069369,1.106244,0.92,2.3,55,0,2,
,222494,222493,31581,0.755407,0.781456,0.92,2.3,55,0,2,
,222494,222495,31581,0.196086,0.202847,0.92,2.3,55,0,2,
,222492,222495,31581,0.056437,0.058383,0.92,2.3,55,0,2,
,222505,222506,33457,0.308383,0.319017,0.8,2.3,55,0,2,
,222515,236040,31581,3.668197,4.401837,0.92,2.3,45,0,2,
,222501,222502,33457,0.679227,0.702649,0.8,2.3,55,0,2,
,222497,222484,33129,0.138207,0.142973,0.8,2.3,55,0,2,
,222484,236035,33129,0.024264,0.0251,0.8,2.3,55,0,2,
,222470,222499,33457,1.760764,1.82148,0.8,2.3,55,0,2,
,222499,222500,33457,0.306885,0.317467,0.8,2.3,55,0,2,
,222501,222500,33457,0.037351,0.038639,0.8,2.3,55,0,2,
,236036,222503,33457,1.030245,1.065771,0.8,2.3,55,0,2,
,236036,222502,33457,0.05401,0.055873,0.8,2.3,55,0,2,
,222503,222504,33457,0.308902,0.319553,0.8,2.3,55,0,2,
,222504,222505,33457,0.146194,0.151235,0.8,2.3,55,0,2,
,222508,222509,33457,1.317031,1.362446,1.572944,2,55,0,2,
,222510,222509,0,3.953185,0,1.881291,2,0,0,2,
,222507,222508,33457,0.845729,0.874892,0.8,2.3,55,0,2,
,222506,222507,33457,0.545331,0.564136,0.8,2.3,55,0,2,
,222509,222511,33457,1.221002,1.263105,0.8,2.3,55,0,2,
,222513,222514,31581,1.621214,1.677118,0.92,2.3,55,0,2,
,222514,222515,31581,0.751004,0.7769,0.92,2.3,55,0,2,
,222677,222678,31581,0.442953,0.458227,0.92,2.3,55,0,2,
,215610,215609,31581,0.583576,0.603699,0.92,2.3,55,0,2,
,215602,215614,33457,3.760814,3.890497,0.8,2.3,55,0,2,
,21083,222691,2400000,3.297204,6.594408,0.8,2.3,30,0,2,
,222686,222696,31581,0.989307,1.023421,1.881291,2,55,0,2,
,222686,222697,33457,0.328496,0.339823,0.8,2.3,55,0,2,
,21083,215602,2400000,1.512857,3.025713,0.8,2.3,30,0,2,
,236041,222517,0,0.539003,0,0.92,2.3,0,0,2,
,222679,222688,31581,0.721265,0.746136,0.92,2.3,55,0,2,
,222685,222688,31581,0.956268,0.989243,0.92,2.3,55,0,2,
,222685,21083,2400000,0.924766,1.849532,0.8,2.3,30,0,2,
,222516,236041,0,1.911742,0,0.92,2.3,0,0,2,
,222680,222681,31581,1.048529,1.084686,0.92,2.3,55,0,2,
,222517,222518,0,0.189414,0,0.92,2.3,55,0,2,
,222679,222680,31581,0.160312,0.16584,0.92,2.3,55,0,2,
,222677,222681,31581,0.428769,0.443554,0.92,2.3,55,0,2,
